DL comb,DL MIMO,DL BW,DL Unk A,DL Unk B,DL Unk C,UL comb,UL MIMO,UL BW,UL Unk A,UL Unk B,UL Unk C
n48_n48,4;2;2,100;80;80,2;2;2,2;2;2,1;0;0,n48,2,50,2,2,0
n48_n48C,4;2;2,100;80;80,2;2;2,2;2;2,1;0;0,n48,2,50,2,2,0
n48_n66_n77,4;4;4,100;25;100,2;2;2,2;2;2,1;0;1,n77,1,100,2,2,1
n48_n66_n77,4;4;4,100;25;100,2;2;2,2;2;2,1;0;1,n77,2,100,2,2,1
n48_n66_n77,4;4;4,100;25;100,2;2;2,2;2;2,1;0;1,n66,1,40,1,2,0
n48_n77C,4;4;4,100;100;80,2;2;2,2;2;2,1;1;0,n77,2,100,2,2,1
n48_n66_n77,4;4;4,100;25;100,2;2;2,2;2;2,1;0;1,n48,1,100,2,2,1
n48_n66_n77,4;4;4,100;25;100,2;2;2,2;2;2,1;0;1,n48,2,100,2,2,1
n48_n48,4;2;2,100;80;80,2;2;2,2;2;2,1;0;0,n48,2,100,2,2,1
n48_n48C,4;2;2,100;80;80,2;2;2,2;2;2,1;0;0,n48,2,100,2,2,1
n48_n77C,4;4;4,100;100;80,2;2;2,2;2;2,1;1;0,n48,2,100,2,2,1
n48_n66,2;2;4,80;80;25,2;2;2,2;2;2,0;0;0,n66,1,40,1,2,0
n48_n66,4;2;4,100;80;25,2;2;2,2;2;2,1;0;0,n66,1,40,1,2,0
n48_n77,2;2;4,80;80;100,2;2;2,2;2;2,0;0;1,n77,2,100,2,2,1
n48_n77,4;2;4,100;80;100,2;2;2,2;2;2,1;0;1,n77,2,100,2,2,1
n48_n66,2;2;4,80;80;25,2;2;2,2;2;2,0;0;0,n48,1,50,2,2,0
n48_n66,4;2;4,100;80;25,2;2;2,2;2;2,1;0;0,n48,2,100,2,2,1
n48_n77,2;2;4,80;80;100,2;2;2,2;2;2,0;0;1,n48,2,50,2,2,0
n48_n77,4;2;4,100;80;100,2;2;2,2;2;2,1;0;1,n48,2,100,2,2,1
n48C_n66,4;2;4,100;80;25,2;2;2,2;2;2,1;0;0,n66,1,40,1,2,0
n48C_n66,4;4;4,100;100;25,2;2;2,2;2;2,1;1;0,n66,1,40,1,2,0
n48C_n66,4;2;4,100;80;25,2;2;2,2;2;2,1;0;0,n48,2,100,2,2,1
n48C_n66,4;4;4,100;100;25,2;2;2,2;2;2,1;1;0,n48,1,100,2,2,1
n66_n66_n77,2;2;4,30;30;100,1;1;2,2;2;2,0;0;1,n77,1,100,2,2,1
n66_n66_n77,2;2;4,40;40;100,1;1;2,2;2;2,0;0;1,n77,1,100,2,2,1
n66_n66_n77,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n77,2,100,2,2,1
n66_n66_n77,2;2;4,30;30;100,1;1;2,2;2;2,0;0;1,n66,1,20,1,2,0
n66_n66_n77,2;2;4,40;40;100,1;1;2,2;2;2,0;0;1,n66,1,20,1,2,0
n66_n66_n77,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n66,1,40,1,2,0
n66_n66_n77,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n66,1,20,1,2,0
n66_n77_n77,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n77,1,100,2,2,1
n66_n77_n77,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n77,2,100,2,2,1
n66_n77C,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n77,1,100,2,2,1
